RecordedAtTime,ItemIdentifier,ValidUntilTime,LineRef,DirectionRef,DataFrameRef,DatedVehicleJourneyRef,PublishedLineName,OperatorRef,OriginRef,OriginName,DestinationRef,DestinationName,OriginAimedDepartureTime,DestinationAimedArrivalTime,Longitude,Latitude,BlockRef,VehicleRef,TicketMachineServiceCode,JourneyCode,VehicleUniqueId,FileTimestamp,Bearing,Monitored,DriverRef
2025-04-10T09:00:15+00:00,SCBODS:VEHICLESTATUSRT:18151:136173,2025-04-10T09:05:22.380+00:00,38,inbound,2025-04-10,1014,38,SCMY,2800S31001B,West Kirby Stn,2800S28026A,Eastham Ferry,2025-04-10T07:35:00+00:00,,-2.965612,53.331997,,SCMY-15471,,,,2025-04-10 10:00:10,288.0,True,8507846.0
2025-04-10T09:00:09+00:00,SCBODS:VEHICLESTATUSRT:18153:148377,2025-04-10T09:05:22.380+00:00,68,outbound,2025-04-10,23,68,SCMY,2500JB80,Bus Stn,2590B0764,Market Street,2025-04-10T08:10:00+00:00,,-2.933148,53.744644,,SCMY-15473,,,,2025-04-10 10:00:10,276.0,True,89573.0
2025-04-10T09:00:02+00:00,SCBODS:VEHICLESTATUSRT:18154:146046,2025-04-10T09:05:22.380+00:00,2,outbound,2025-04-10,7,2,SCMY,2500JB115,Bus Stn,2800S61015B,Lord St/Duke St,2025-04-10T08:00:00+00:00,,-2.912586,53.6833,,SCMY-15474,,,,2025-04-10 10:00:10,174.0,True,33524.0
2025-04-09T17:34:01+00:00,SCBODS:VEHICLESTATUSRT:18155:130219,2025-04-10T09:05:22.380+00:00,14A,inbound,2025-04-09,456,14A,SCMY,0610CH1054,Bus Interchange,0610CH19051,Bus Interchange,2025-04-09T17:00:00+00:00,,-2.888917,53.193951,,SCMY-15535,,,,2025-04-10 10:00:10,132.0,True,8504608.0
2025-04-10T08:59:57+00:00,SCBODS:VEHICLESTATUSRT:18156:134159,2025-04-10T09:05:22.380+00:00,21,inbound,2025-04-10,36,21,SCMY,2800S52064C,Quarryside Dr,2800S42023J,Queen Square,2025-04-10T08:39:00+00:00,,-2.9039,53.478077,,SCMY-15563,,,,2025-04-10 10:00:10,126.0,True,8500663.0
2025-04-10T09:00:04+00:00,SCBODS:VEHICLESTATUSRT:18157:136824,2025-04-10T09:05:22.380+00:00,472,outbound,2025-04-10,1027,472,SCMY,2800S42061A,Cook St Ca,2800S29001B,Heswall Bus Stn-B,2025-04-10T09:00:00+00:00,,-2.989539,53.406315,,SCMY-15564,,,,2025-04-10 10:00:10,42.0,True,54799.0
2025-04-10T09:00:03+00:00,SCBODS:VEHICLESTATUSRT:18158:134150,2025-04-10T09:05:22.380+00:00,21,inbound,2025-04-10,34,21,SCMY,2800S52064C,Quarryside Dr,2800S42023J,Queen Square,2025-04-10T08:24:00+00:00,,-2.940198,53.468567,,SCMY-15565,,,,2025-04-10 10:00:10,252.0,True,8516314.0
2025-04-10T09:00:13+00:00,SCBODS:VEHICLESTATUSRT:18159:134731,2025-04-10T09:05:22.380+00:00,217,inbound,2025-04-10,24,217,SCMY,2800S44188A,Huyton Bus Stn 1,2800S52141A,Linnet Way,2025-04-10T08:20:00+00:00,,-2.886621,53.484123,,SCMY-15566,,,,2025-04-10 10:00:10,258.0,True,79811.0
2025-04-10T08:35:02+00:00,SCBODS:VEHICLESTATUSRT:18160:148974,2025-04-10T09:05:22.380+00:00,2,inbound,2025-04-10,416,2,SCMY,68000000702,Halton Lea South,0610CH19051,Bus Interchange,2025-04-10T06:58:00+00:00,,-2.890104,53.194592,,SCMY-15567,,,,2025-04-10 10:00:10,18.0,True,880003.0
2025-04-10T07:16:21+00:00,SCBODS:VEHICLESTATUSRT:18161:139034,2025-04-10T09:05:22.380+00:00,839,outbound,2025-04-10,1,839,SCMY,2800S44021B,Liverpool Rd,2800S47055A,Freeport,2025-04-10T06:04:00+00:00,,-2.899171,53.462849,,SCMY-15568,,,,2025-04-10 10:00:10,60.0,False,8509253.0
2025-04-10T09:00:04+00:00,SCBODS:VEHICLESTATUSRT:18162:129809,2025-04-10T09:05:22.380+00:00,10A,outbound,2025-04-10,25,10A,SCMY,2800S42098E,Liverpool One (5),2800S16001J,Corporation St,2025-04-10T07:48:00+00:00,,-2.762092,53.443199,,SCMY-15569,,,,2025-04-10 10:00:10,30.0,True,46937.0
2025-04-10T09:00:09+00:00,SCBODS:VEHICLESTATUSRT:18163:139854,2025-04-10T09:05:22.380+00:00,86,outbound,2025-04-10,27,86,SCMY,2800S42098I,Liverpool One (9),2800S43201A,Lpool Sth Parkway,2025-04-10T08:29:00+00:00,,-2.913025,53.388557,,SCMY-15570,,,,2025-04-10 10:00:10,96.0,True,87751.0
2025-04-10T09:00:08+00:00,SCBODS:VEHICLESTATUSRT:18164:138385,2025-04-10T09:05:22.380+00:00,82,outbound,2025-04-10,37,82,SCMY,2800S42098J,Liverpool One (10),2800S43201A,Lpool Sth Parkway,2025-04-10T08:48:00+00:00,,-2.975034,53.393665,,SCMY-15571,,,,2025-04-10 10:00:10,150.0,True,26841.0
2025-04-10T09:00:07+00:00,SCBODS:VEHICLESTATUSRT:18165:140383,2025-04-10T09:05:22.380+00:00,86C,outbound,2025-04-10,17,86C,SCMY,2800S42098I,Liverpool One (9),2800S42098K,Liverpool ONE,2025-04-10T07:44:00+00:00,,-2.968279,53.397049,,SCMY-15572,,,,2025-04-10 10:00:10,342.0,True,35996.0
2025-04-10T09:00:10+00:00,SCBODS:VEHICLESTATUSRT:18166:133201,2025-04-10T09:05:22.380+00:00,20,outbound,2025-04-10,31,20,SCMY,2800S42023C,QueenSquare Std 7,2800S52003A,Moorfield,2025-04-10T06:53:00+00:00,,-2.941035,53.46854,,SCMY-15573,,,,2025-04-10 10:00:10,264.0,False,8504194.0
2025-04-10T09:00:16+00:00,SCBODS:VEHICLESTATUSRT:18167:134735,2025-04-10T09:05:22.380+00:00,217,outbound,2025-04-10,21,217,SCMY,2800S52141A,Linnet Way,2800S44188A,Huyton Bus Stn 1,2025-04-10T08:45:00+00:00,,-2.892875,53.482803,,SCMY-15574,,,,2025-04-10 10:00:10,102.0,True,76029.0
2025-04-10T09:00:12+00:00,SCBODS:VEHICLESTATUSRT:18168:134168,2025-04-10T09:05:22.380+00:00,21,outbound,2025-04-10,31,21,SCMY,2800S42023C,QueenSquare Std 7,2800S52064C,Quarryside Dr,2025-04-10T09:22:00+00:00,,-2.978849,53.408775,,SCMY-15575,,,,2025-04-10 10:00:10,198.0,False,74622.0
2025-04-10T09:00:03+00:00,SCBODS:VEHICLESTATUSRT:18169:144258,2025-04-10T09:05:22.380+00:00,1,inbound,2025-04-10,46,1,SCMY,25001116,Post Office,2500JB24,Bus Stn,2025-04-10T08:58:00+00:00,,-2.606805,53.832768,,SCMY-15576,,,,2025-04-10 10:00:10,180.0,True,8508290.0
2025-04-10T09:00:09+00:00,SCBODS:VEHICLESTATUSRT:18171:142296,2025-04-10T09:05:22.380+00:00,125,outbound,2025-04-10,55,125,SCMY,2500GCS10064,Preston Hospital,1800BNIN0P1,Bolton Interchange,2025-04-10T07:50:00+00:00,,-2.633418,53.655666,,SCMY-15578,,,,2025-04-10 10:00:10,186.0,True,58622.0
2025-04-10T08:59:56+00:00,SCBODS:VEHICLESTATUSRT:18172:148378,2025-04-10T09:05:22.380+00:00,68,outbound,2025-04-10,25,68,SCMY,2500JB80,Bus Stn,2590B0764,Market Street,2025-04-10T08:30:00+00:00,,-2.866509,53.754703,,SCMY-15579,,,,2025-04-10 10:00:10,0.0,True,8502134.0
2025-04-10T09:00:14+00:00,SCBODS:VEHICLESTATUSRT:18173:144254,2025-04-10T09:05:22.380+00:00,1,inbound,2025-04-10,44,1,SCMY,25001116,Post Office,2500JB24,Bus Stn,2025-04-10T08:48:00+00:00,,-2.634663,53.795982,,SCMY-15580,,,,2025-04-10 10:00:10,198.0,True,31753.0
2025-04-10T09:00:01+00:00,SCBODS:VEHICLESTATUSRT:18174:148374,2025-04-10T09:05:22.380+00:00,68,inbound,2025-04-10,14,68,SCMY,2590B0764,Market Street,2500JB80,Bus Stn,2025-04-10T07:30:00+00:00,,-2.712787,53.764816,,SCMY-15581,,,,2025-04-10 10:00:10,0.0,True,8500983.0
2025-04-10T09:00:13+00:00,SCBODS:VEHICLESTATUSRT:18175:148373,2025-04-10T09:05:22.380+00:00,68,outbound,2025-04-10,19,68,SCMY,2500JB80,Bus Stn,2590B0764,Market Street,2025-04-10T07:30:00+00:00,,-3.056014,53.817638,,SCMY-15582,,,,2025-04-10 10:00:10,354.0,True,43922.0
2025-04-10T09:00:01+00:00,SCBODS:VEHICLESTATUSRT:18176:139063,2025-04-10T09:05:22.380+00:00,84,inbound,2025-04-10,408,84,SCMY,0600CR000065,Crewe Bus Station,0610CH19051,Bus Interchange,2025-04-10T07:38:00+00:00,,-2.852923,53.188587,,SCMY-15583,,,,2025-04-10 10:00:10,216.0,True,77546.0
2025-04-10T08:59:25+00:00,SCBODS:VEHICLESTATUSRT:18178:131022,2025-04-10T09:05:22.380+00:00,16,inbound,2025-04-10,416,16,SCMY,5120AWD71265,Sandy Lane Terminus,0610CH19051,Bus Interchange,2025-04-10T08:31:00+00:00,,-2.88942,53.194592,,SCMY-15585,,,,2025-04-10 10:00:10,192.0,True,8518315.0
2025-04-10T07:01:49+00:00,SCBODS:VEHICLESTATUSRT:18179:139032,2025-04-10T09:05:22.380+00:00,835,outbound,2025-04-10,1,835,SCMY,2800S52069A,Simonswood Ln,2800S47055A,Freeport,2025-04-10T05:50:00+00:00,,0.0,0.0,,SCMY-15586,,,,2025-04-10 10:00:10,0.0,False,42188.0
2025-04-10T09:00:05+00:00,SCBODS:VEHICLESTATUSRT:18180:139855,2025-04-10T09:05:22.380+00:00,86,outbound,2025-04-10,29,86,SCMY,2800S42098I,Liverpool One (9),2800S43201A,Lpool Sth Parkway,2025-04-10T08:44:00+00:00,,-2.967923,53.396358,,SCMY-15588,,,,2025-04-10 10:00:10,162.0,True,27894.0
2025-04-10T09:00:17+00:00,SCBODS:VEHICLESTATUSRT:18181:144998,2025-04-10T09:05:22.380+00:00,1A,outbound,2025-04-10,21,1A,SCMY,2500JB23,Bus Stn,2500JB23,Bus Stn,2025-04-10T08:40:00+00:00,,-2.669383,53.771622,,SCMY-15593,,,,2025-04-10 10:00:10,222.0,True,8520532.0
2025-04-10T08:59:57+00:00,SCBODS:VEHICLESTATUSRT:18182:138379,2025-04-10T09:05:22.380+00:00,82,inbound,2025-04-10,36,82,SCMY,2800S43201C,Lpool Sth Parkway,2800S42098K,Liverpool ONE,2025-04-10T08:25:00+00:00,,-2.976885,53.40358,,SCMY-15594,,,,2025-04-10 10:00:10,0.0,True,83030.0
2025-04-10T09:00:13+00:00,SCBODS:VEHICLESTATUSRT:18183:131841,2025-04-10T09:05:22.380+00:00,17A,inbound,2025-04-10,48,17A,SCMY,2800S52100A,Admin Rd,2800S42023J,Queen Square,2025-04-10T07:58:00+00:00,,-2.971806,53.408958,,SCMY-15595,,,,2025-04-10 10:00:10,306.0,True,8516315.0
2025-04-10T09:00:10+00:00,SCBODS:VEHICLESTATUSRT:18184:148980,2025-04-10T09:05:22.380+00:00,2,inbound,2025-04-10,420,2,SCMY,68000000702,Halton Lea South,0610CH19051,Bus Interchange,2025-04-10T07:58:00+00:00,,-2.902013,53.276688,,SCMY-15596,,,,2025-04-10 10:00:10,126.0,True,711900.0
2025-04-10T09:00:02+00:00,SCBODS:VEHICLESTATUSRT:18185:138380,2025-04-10T09:05:22.380+00:00,82,outbound,2025-04-10,33,82,SCMY,2800S42098J,Liverpool One (10),2800S43201A,Lpool Sth Parkway,2025-04-10T08:28:00+00:00,,-2.905133,53.357006,,SCMY-15597,,,,2025-04-10 10:00:10,120.0,True,33333.0
2025-04-10T09:00:09+00:00,SCBODS:VEHICLESTATUSRT:18186:138382,2025-04-10T09:05:22.380+00:00,82,inbound,2025-04-10,38,82,SCMY,2800S43201C,Lpool Sth Parkway,2800S42098K,Liverpool ONE,2025-04-10T08:35:00+00:00,,-2.971413,53.391041,,SCMY-15598,,,,2025-04-10 10:00:10,336.0,True,26830.0
2025-04-10T09:00:09+00:00,SCBODS:VEHICLESTATUSRT:18187:134736,2025-04-10T09:05:22.380+00:00,217,inbound,2025-04-10,28,217,SCMY,2800S44188A,Huyton Bus Stn 1,2800S52141A,Linnet Way,2025-04-10T08:50:00+00:00,,-2.855472,53.420593,,SCMY-15599,,,,2025-04-10 10:00:10,276.0,True,46938.0
2025-04-10T09:00:14+00:00,SCBODS:VEHICLESTATUSRT:18190:136177,2025-04-10T09:05:22.380+00:00,38,outbound,2025-04-10,1017,38,SCMY,2800S27103A,Bromborough Asda,2800S31001A,West Kirby Stn,2025-04-10T08:33:00+00:00,,-3.02508,53.374023,,SCMY-15611,,,,2025-04-10 10:00:10,330.0,True,8519591.0
2025-04-10T09:00:09+00:00,SCBODS:VEHICLESTATUSRT:18191:136431,2025-04-10T09:05:22.380+00:00,41,inbound,2025-04-10,1432,41,SCMY,2800S26042A,Arrowe Park Hosp,2800S28080A,Eastham Rake Stn,2025-04-10T08:27:00+00:00,,-3.021506,53.391361,,SCMY-15739,,,,2025-04-10 10:00:10,300.0,True,63450.0
2025-04-10T09:00:08+00:00,SCBODS:VEHICLESTATUSRT:18192:136706,2025-04-10T09:05:22.380+00:00,471,inbound,2025-04-10,1022,471,SCMY,2800S29001D,Heswall Bus Stn-D,2800S42061D,Cook St (alighting),2025-04-10T08:15:00+00:00,,-3.01988,53.390022,,SCMY-15740,,,,2025-04-10 10:00:10,54.0,True,4921.0
2025-04-10T09:00:17+00:00,SCBODS:VEHICLESTATUSRT:18193:142289,2025-04-10T09:05:22.380+00:00,125,outbound,2025-04-10,51,125,SCMY,2500GCS10064,Preston Hospital,1800BNIN0P1,Bolton Interchange,2025-04-10T07:30:00+00:00,,-2.609162,53.627804,,SCMY-15741,,,,2025-04-10 10:00:10,162.0,True,304431.0
2025-04-10T09:00:17+00:00,SCBODS:VEHICLESTATUSRT:18194:136433,2025-04-10T09:05:22.380+00:00,41,inbound,2025-04-10,1436,41,SCMY,2800S26042A,Arrowe Park Hosp,2800S28080A,Eastham Rake Stn,2025-04-10T08:57:00+00:00,,-3.085814,53.374382,,SCMY-15742,,,,2025-04-10 10:00:10,318.0,True,8504848.0
2025-04-09T23:42:03+00:00,SCBODS:VEHICLESTATUSRT:18195:136340,2025-04-10T09:05:22.380+00:00,38A,inbound,2025-04-09,1068,38A,SCMY,2800S31001B,West Kirby Stn,2800S27023C,Boundary Rd,2025-04-09T22:42:00+00:00,,-2.998797,53.35931,,SCMY-15743,,,,2025-04-10 10:00:10,126.0,True,8501019.0
2025-04-09T19:36:21+00:00,SCBODS:VEHICLESTATUSRT:18197:136474,2025-04-10T09:05:22.380+00:00,41,outbound,2025-04-09,1513,41,SCMY,2800S28080A,Eastham Rake Stn,2800S20044A,Rock Ferry Depot,2025-04-09T19:09:00+00:00,,-3.002566,53.367249,,SCMY-15745,,,,2025-04-10 10:00:10,330.0,True,8515848.0
2025-04-10T09:00:11+00:00,SCBODS:VEHICLESTATUSRT:18198:136588,2025-04-10T09:05:22.380+00:00,42,outbound,2025-04-10,1433,42,SCMY,2800S28080B,Eastham Rake Stn,2800S26042A,Arrowe Park Hosp,2025-04-10T08:35:00+00:00,,-2.997153,53.360664,,SCMY-15746,,,,2025-04-10 10:00:10,330.0,True,8511360.0
2025-04-10T09:00:10+00:00,SCBODS:VEHICLESTATUSRT:18199:147994,2025-04-10T09:05:22.380+00:00,61,outbound,2025-04-10,19,61,SCMY,2500JB19,Bus Stn,2590B0080,Corporation Street,2025-04-10T08:55:00+00:00,,-2.698739,53.761299,,SCMY-15747,,,,2025-04-10 10:00:10,324.0,True,81865.0
2025-04-10T09:00:11+00:00,SCBODS:VEHICLESTATUSRT:18200:136823,2025-04-10T09:05:22.380+00:00,472,outbound,2025-04-10,1025,472,SCMY,2800S42061A,Cook St Ca,2800S29001B,Heswall Bus Stn-B,2025-04-10T08:40:00+00:00,,-3.021393,53.391354,,SCMY-15748,,,,2025-04-10 10:00:10,300.0,False,8500691.0
2025-04-10T09:00:16+00:00,SCBODS:VEHICLESTATUSRT:18201:136707,2025-04-10T09:05:22.380+00:00,471,inbound,2025-04-10,1024,471,SCMY,2800S29001D,Heswall Bus Stn-D,2800S42061D,Cook St (alighting),2025-04-10T08:35:00+00:00,,-3.065891,53.370354,,SCMY-15749,,,,2025-04-10 10:00:10,84.0,True,8514084.0
2025-04-10T09:00:06+00:00,SCBODS:VEHICLESTATUSRT:18202:136172,2025-04-10T09:05:22.380+00:00,38,outbound,2025-04-10,1015,38,SCMY,2800S28026A,Eastham Ferry,2800S31001A,West Kirby Stn,2025-04-10T07:28:00+00:00,,-3.1089,53.400555,,SCMY-15751,,,,2025-04-10 10:00:10,300.0,True,713376.0
2025-04-10T08:41:11+00:00,SCBODS:VEHICLESTATUSRT:18203:144996,2025-04-10T09:05:22.380+00:00,1A,outbound,2025-04-10,19,1A,SCMY,2500JB23,Bus Stn,2500JB23,Bus Stn,2025-04-10T08:10:00+00:00,,-2.695168,53.760712,,SCMY-15823,,,,2025-04-10 10:00:10,0.0,True,8505910.0
2025-04-10T08:59:56+00:00,SCBODS:VEHICLESTATUSRT:18204:148375,2025-04-10T09:05:22.380+00:00,68,outbound,2025-04-10,21,68,SCMY,2500JB80,Bus Stn,2590B0764,Market Street,2025-04-10T07:50:00+00:00,,-3.03494,53.752171,,SCMY-15839,,,,2025-04-10 10:00:10,324.0,True,8506691.0
2025-04-10T09:00:00+00:00,SCBODS:VEHICLESTATUSRT:18205:148381,2025-04-10T09:05:22.380+00:00,68,outbound,2025-04-10,27,68,SCMY,2500JB80,Bus Stn,2590B0764,Market Street,2025-04-10T08:50:00+00:00,,-2.698774,53.761417,,SCMY-15840,,,,2025-04-10 10:00:10,336.0,True,85020.0
2025-04-09T21:33:19+00:00,SCBODS:VEHICLESTATUSRT:18206:136737,2025-04-10T09:05:22.380+00:00,471,outbound,2025-04-09,1091,471,SCMY,2800S42029A,Sir Thomas St  Sd,2800S29001B,Heswall Bus Stn-B,2025-04-09T20:42:00+00:00,,-3.0978,53.327984,,SCMY-15850,,,,2025-04-10 10:00:10,0.0,True,8503708.0
2025-04-10T09:00:03+00:00,SCBODS:VEHICLESTATUSRT:18207:136178,2025-04-10T09:05:22.380+00:00,38,inbound,2025-04-10,1018,38,SCMY,2800S31001B,West Kirby Stn,2800S28026A,Eastham Ferry,2025-04-10T08:35:00+00:00,,-3.097048,53.404903,,SCMY-15851,,,,2025-04-10 10:00:10,90.0,True,8506837.0
2025-04-10T09:00:06+00:00,SCBODS:VEHICLESTATUSRT:18208:136822,2025-04-10T09:05:22.380+00:00,472,outbound,2025-04-10,1023,472,SCMY,2800S42061A,Cook St Ca,2800S29001B,Heswall Bus Stn-B,2025-04-10T08:20:00+00:00,,-3.092301,53.354603,,SCMY-15852,,,,2025-04-10 10:00:10,186.0,True,8512665.0
2025-04-10T09:00:06+00:00,SCBODS:VEHICLESTATUSRT:18209:136175,2025-04-10T09:05:22.380+00:00,38,inbound,2025-04-10,1016,38,SCMY,2800S31001B,West Kirby Stn,2800S27103A,Bromborough Asda,2025-04-10T08:05:00+00:00,,-3.022644,53.391506,,SCMY-15853,,,,2025-04-10 10:00:10,294.0,True,77308.0
2025-04-10T09:00:17+00:00,SCBODS:VEHICLESTATUSRT:18211:142284,2025-04-10T09:05:22.380+00:00,125,outbound,2025-04-10,47,125,SCMY,2500GCS10064,Preston Hospital,1800BNIN0P1,Bolton Interchange,2025-04-10T07:10:00+00:00,,-2.476462,53.590443,,SCMY-15855,,,,2025-04-10 10:00:10,90.0,True,8512366.0
2025-04-10T09:00:12+00:00,SCBODS:VEHICLESTATUSRT:18212:147571,2025-04-10T09:05:22.380+00:00,59,inbound,2025-04-10,28,59,SCMY,2580WHE0003,Royal Blackburn Hos,2500JB66,Bus Stn,2025-04-10T08:55:00+00:00,,-2.470422,53.738026,,SCMY-15905,,,,2025-04-10 10:00:10,312.0,True,8514011.0
2025-04-10T09:00:03+00:00,SCBODS:VEHICLESTATUSRT:18213:147985,2025-04-10T09:05:22.380+00:00,61,outbound,2025-04-10,15,61,SCMY,2500JB19,Bus Stn,2590B0080,Corporation Street,2025-04-10T07:55:00+00:00,,-2.995791,53.802402,,SCMY-15906,,,,2025-04-10 10:00:10,288.0,True,86213.0
2025-04-10T08:51:20+00:00,SCBODS:VEHICLESTATUSRT:18215:147564,2025-04-10T09:05:22.380+00:00,59,inbound,2025-04-10,24,59,SCMY,2580WHE0003,Royal Blackburn Hos,2500JB66,Bus Stn,2025-04-10T07:55:00+00:00,,-2.695612,53.760689,,SCMY-15908,,,,2025-04-10 10:00:10,348.0,True,8512931.0
2025-04-10T08:59:58+00:00,SCBODS:VEHICLESTATUSRT:18216:147992,2025-04-10T09:05:22.380+00:00,61,inbound,2025-04-10,18,61,SCMY,2590B0080,Corporation Street,2500JB19,Bus Stn,2025-04-10T08:26:00+00:00,,-2.893829,53.787437,,SCMY-15909,,,,2025-04-10 10:00:10,354.0,True,74228.0
2025-04-10T09:00:07+00:00,SCBODS:VEHICLESTATUSRT:18217:147988,2025-04-10T09:05:22.380+00:00,61,outbound,2025-04-10,17,61,SCMY,2500JB19,Bus Stn,2590B0080,Corporation Street,2025-04-10T08:25:00+00:00,,-2.858269,53.779087,,SCMY-15910,,,,2025-04-10 10:00:10,258.0,True,83771.0
2025-04-10T08:45:52+00:00,SCBODS:VEHICLESTATUSRT:18218:148371,2025-04-10T09:05:22.380+00:00,68,inbound,2025-04-10,12,68,SCMY,2590B0764,Market Street,2500JB80,Bus Stn,2025-04-10T07:05:00+00:00,,-2.69641,53.762356,,SCMY-15911,,,,2025-04-10 10:00:10,78.0,True,63561.0
2025-04-10T08:59:56+00:00,SCBODS:VEHICLESTATUSRT:18219:147984,2025-04-10T09:05:22.380+00:00,61,inbound,2025-04-10,16,61,SCMY,2590B0080,Corporation Street,2500JB19,Bus Stn,2025-04-10T07:45:00+00:00,,-2.696198,53.761784,,SCMY-15912,,,,2025-04-10 10:00:10,0.0,True,8502012.0
2025-04-10T09:00:03+00:00,SCBODS:VEHICLESTATUSRT:18220:147568,2025-04-10T09:05:22.380+00:00,59,outbound,2025-04-10,121,59,SCMY,2580WHE0003,Royal Blackburn Hos,2500ACC0010,Bus Station,2025-04-10T08:42:00+00:00,,-2.405569,53.748291,,SCMY-15913,,,,2025-04-10 10:00:10,12.0,True,8519815.0
2025-04-10T06:22:26+00:00,SCBODS:VEHICLESTATUSRT:18226:132134,2025-04-10T09:05:22.380+00:00,19,inbound,2025-04-10,16,19,SCMY,2800S52020C,Kirkby Admin C,2800S42022A,Lord St  La,2025-04-10T05:18:00+00:00,,-2.899389,53.462597,,SCMY-19143,,,,2025-04-10 10:00:10,180.0,False,69357.0
2025-04-10T09:00:17+00:00,SCBODS:VEHICLESTATUSRT:18227:141107,2025-04-10T09:05:22.380+00:00,100,outbound,2025-04-10,5,100,SCMY,0610CH19118,The Groves Tour,0610CH19118,The Groves Tour,2025-04-10T08:48:00+00:00,,-2.890764,53.188278,,SCMY-19168,,,,2025-04-10 10:00:10,342.0,True,8505978.0
2025-04-10T09:00:13+00:00,SCBODS:VEHICLESTATUSRT:18228:144249,2025-04-10T09:05:22.380+00:00,1,outbound,2025-04-10,47,1,SCMY,2500JB24,Bus Stn,25001116,Post Office,2025-04-10T08:35:00+00:00,,-2.606125,53.817829,,SCMY-19293,,,,2025-04-10 10:00:10,354.0,True,8507175.0
2025-04-10T09:00:00+00:00,SCBODS:VEHICLESTATUSRT:18229:134137,2025-04-10T09:05:22.380+00:00,21,inbound,2025-04-10,32,21,SCMY,2800S52064C,Quarryside Dr,2800S42023J,Queen Square,2025-04-10T08:08:00+00:00,,-2.969816,53.444065,,SCMY-19534,,,,2025-04-10 10:00:10,222.0,True,27234.0
2025-04-09T22:36:48+00:00,SCBODS:VEHICLESTATUSRT:18230:131872,2025-04-10T09:05:22.380+00:00,17A,outbound,2025-04-09,181,17A,SCMY,2800S42023E,Queen Sq Std 6,2800S52010B,Kirkby Civic Ctr,2025-04-09T21:57:00+00:00,,-2.889891,53.481834,,SCMY-19570,,,,2025-04-10 10:00:10,96.0,True,8502194.0
2025-04-10T09:00:15+00:00,SCBODS:VEHICLESTATUSRT:18231:138383,2025-04-10T09:05:22.380+00:00,82,outbound,2025-04-10,35,82,SCMY,2800S42098J,Liverpool One (10),2800S43201A,Lpool Sth Parkway,2025-04-10T08:38:00+00:00,,-2.956884,53.38134,,SCMY-19572,,,,2025-04-10 10:00:10,42.0,True,26831.0
2025-04-10T09:00:07+00:00,SCBODS:VEHICLESTATUSRT:18248:138384,2025-04-10T09:05:22.380+00:00,82,inbound,2025-04-10,40,82,SCMY,2800S43201C,Lpool Sth Parkway,2800S42098K,Liverpool ONE,2025-04-10T08:45:00+00:00,,-2.925547,53.367416,,SCMY-24129,,,,2025-04-10 10:00:10,306.0,True,74870.0
2025-04-10T09:00:10+00:00,SCBODS:VEHICLESTATUSRT:18249:140389,2025-04-10T09:05:22.380+00:00,86C,outbound,2025-04-10,27,86C,SCMY,2800S42098I,Liverpool One (9),2800S42098K,Liverpool ONE,2025-04-10T08:51:00+00:00,,-2.97941,53.406471,,SCMY-24130,,,,2025-04-10 10:00:10,12.0,True,86605.0
2025-04-10T09:00:16+00:00,SCBODS:VEHICLESTATUSRT:18251:130413,2025-04-10T09:05:22.380+00:00,14,inbound,2025-04-10,34,14,SCMY,2800S46012B,Willow Way,2800S42023J,Queen Square,2025-04-10T08:55:00+00:00,,-2.895599,53.462269,,SCMY-24133,,,,2025-04-10 10:00:10,168.0,True,27256.0
2025-04-10T09:00:04+00:00,SCBODS:VEHICLESTATUSRT:18252:129821,2025-04-10T09:05:22.380+00:00,10A,inbound,2025-04-10,32,10A,SCMY,2800S16001F,St Helens Bus Stn 8,2800S42098F,Liverpool One (6),2025-04-10T08:52:00+00:00,,-2.742747,53.451965,,SCMY-24134,,,,2025-04-10 10:00:10,318.0,True,49425.0
2025-04-10T09:00:13+00:00,SCBODS:VEHICLESTATUSRT:18253:133222,2025-04-10T09:05:22.380+00:00,20,inbound,2025-04-10,42,20,SCMY,2800S52003A,Moorfield,2800S42042C,Whitechapel Gb,2025-04-10T09:03:00+00:00,,-2.880446,53.49889,,SCMY-24135,,,,2025-04-10 10:00:10,246.0,True,76831.0
2025-04-10T09:00:07+00:00,SCBODS:VEHICLESTATUSRT:18254:129817,2025-04-10T09:05:22.380+00:00,10A,inbound,2025-04-10,30,10A,SCMY,2800S16001F,St Helens Bus Stn 8,2800S42098F,Liverpool One (6),2025-04-10T08:22:00+00:00,,0.0,0.0,,SCMY-24136,,,,2025-04-10 10:00:10,0.0,False,84639.0
2025-04-10T08:59:58+00:00,SCBODS:VEHICLESTATUSRT:18256:131441,2025-04-10T09:05:22.380+00:00,17,inbound,2025-04-10,52,17,SCMY,2800S46106A,Aintree Hospital,2800S42023J,Queen Square,2025-04-10T08:48:00+00:00,,-2.930169,53.448624,,SCMY-24138,,,,2025-04-10 10:00:10,186.0,True,54177.0
2025-04-10T09:00:01+00:00,SCBODS:VEHICLESTATUSRT:18260:131843,2025-04-10T09:05:22.380+00:00,17A,inbound,2025-04-10,60,17A,SCMY,2800S52100A,Admin Rd,2800S42023J,Queen Square,2025-04-10T08:58:00+00:00,,0.0,0.0,,SCMY-24154,,,,2025-04-10 10:00:10,0.0,False,88201.0
